633673.2501 258418.0401
633371.1802 258477.84985
632960.8901 258607.1202
632734.57995 258655.70995
632584.74015 258700.25995
632440.8398 258763.04025
632022.8398 258980.19015
631876.48975 259037.9
631506.31005 259144.23975
631018.15975 259395.62
630787.99025 259476.52995
630700.10025 259489.96975
630518.6602 259495.66005
630241.04 259473.68975
629880.9198 259410.87975
629713.88975 259359.28975
629635.71 259323.51005
629562.6502 259277.10985
629498.4201 259215.40975
629454.6401 259148.1299
629428.0498 259079.09005
629412.37975 258942.14995
629431.39985 258810.1802
629479.3802 258688.28975
629617.67 258502.89025
629671.3401 258406.00005
629682.94015 258283.80985
629665.24005 258218.98025
629627.7702 258155.07025
629569.42015 258098.44005
629501.5199 258056.6901
629350.20005 258003.3599
628760.07975 257907.49985
628603.08005 257869.48
628530.05985 257840.48015
628461.71025 257799.1702
628409.24025 257749.30995
628369.90975 257689.66025
628348.75015 257622.3001
628353.05995 257548.90975
628379.6299 257489.8601
628419.70015 257439.65995
628524.53015 257350.21015
628842.90975 257121.7198
628964.30025 257015.25025
629061.45005 256897.8401
629178.3102 256718.8701
629375.7998 256450.11975
629430.94995 256321.41975
629454.81005 256178.40985
629447.99005 256032.10985
629404.77985 255888.9102
629365.27005 255821.1898
629257.25995 255710.87025
628885.9698 255439.4898
628750.50975 255350.4899
628448.64995 255187.46
628038.6002 254915.43
627740.67015 254740.12025
627595.76 254628.71005
627460.96985 254502.8398
627275.70015 254297.84985
627117.5999 254078.3498
627039.16 253925.9701
626947.53 253700.7
626814.68025 253420.46015
626736.93005 253192.17
626663.67005 252616.92995
626609.2998 252467.43005
626562.70985 252399.34005
626446.6098 252302.67975
626023.97 252110.15005
625616.04985 251845.05995
625197.16985 251607.62
625256.0798 251396.58005
625291.31005 251148.75005
625317.04015 250719.42995
625321.6299 250378.42005
625313.32985 250213.48
625288.4198 250055.80985
625230.5598 249907.18995
625181.21985 249839.97005
625121.89025 249787.19975
624987.60005 249716.5198
624842.08985 249672.1898
624452.5001 249580.15005
624296.7401 249523.5699
623881.3999 249293.83985
623412.63985 249121.21025
623259.6601 249050.23
623184.5499 249003.08015
623044.1602 248892.1798
622912.2999 248767.67025
622288.15 248095.81995
622099.1502 247910.96
621968.0401 247801.7399
621702.47975 247695.7098
621281.4399 247579.01025
620979.2699 247445.62975
620822.7498 247396.77985
620662.0398 247372.56005
620253.00975 247342.3898
620093.15995 247318.6001
619938.2101 247271.04985
619634.02985 247146.64975
619472.2501 247113.1399
619304.55015 247099.1699
618787.34995 247108.25975
613152.49985 247414.0801
612896.2301 247420.36
612644.5501 247405.4198
612562.66005 247391.5202
612416.69995 247345.7998
612105.15025 247193.8502
611834.04975 247084.91005
611526.11025 246918.5499
611192.34 246776.97
610821.2902 246580.10025
610549.28 246471.65015
610299.84015 246349.07
610169.15025 246296.9399
610005.4301 246263.27
609836.97995 246252.11985
609062.6498 246285.88985
608808.38975 246279.18975
608643.9601 246248.1098
608452.18005 246165.9101
608166.94015 246003.7998
608064.23975 245914.19985
608020.71 245849.19975
607964.66995 245701.1601
607933.3502 245538.52015
607914.74975 245366.88
607880.8098 244737.30985
607882.33 244288.59015
607920.11995 244033.0002
608061.41 243628.6501
608090.63975 243457.9499
608100.6602 243191.5299
608071.58005 242377.44025
608080.94985 242200.93975
608111.62005 242029.8001
608386.8098 241356.4802
608520.3399 241140.93025
608683.0002 240940.87985
608919.88025 240689.84005
609165.64995 240473.5201
609286.9398 240392.51995
609553.40985 240258.3601
609743.70985 240119.6402
609915.72015 239951.7901
610067.77975 239765.84005
610151.23015 239632.52995
610316.0701 239294.6699
610407.4702 239165.9699
610660.08025 238858.91975
610747.89985 238729.8199
610782.7902 238660.03975
610824.0798 238516.41
610834.1998 238373.85
610810.86 238236.17015
610781.67975 238171.05015
610736.00005 238111.55005
610676.18975 238066.14975
610610.88 238037.31985
610542.9198 238019.9701
610400.67 238006.93015
610252.22005 238012.17
610100.55975 238032.70975
609949.4698 238072.74975
609876.08 238102.52015
609737.3799 238187.8598
609553.78 238349.0098
608992.1299 238956.41
608818.8601 239129.38995
608628.3302 239277.0501
608484.3699 239345.07025
608255.51985 239396.74
608019.7101 239419.1998
607704.5799 239423.1499
607473.73995 239398.10015
607326.67985 239352.52
607262.19015 239318.6301
607147.46015 239232.5199
607051.2701 239128.05015
606974.20025 239006.0398
606836.4698 238745.37005
606393.6098 238178.21005
606195.41015 237775.50995
605906.90985 237317.08
605857.1002 237269.1101
605731.66995 237203.89
605591.85005 237173.9799
605373.8801 237171.38995
605231.29975 237195.37985
605163.31975 237217.0999
605041.39025 237289.7098
604994.4901 237341.8102
604928.10015 237457.6798
604752.65015 237823.7598
604711.58 237959.37
604642.32015 238297.91975
604578.3799 238413.3499
604529.4299 238458.6798
604413.63015 238520.64995
604086.93015 238631.75985
603786.2699 238799.1001
603649.89025 238856.15985
603500.55975 238892.54015
603270.95015 238919.38015
603117.9099 238921.87
602966.59005 238906.96005
602819.94025 238864.8801
602695.01985 238791.24005
602588.30995 238694.12985
602500.5701 238579.48015
602333.88985 238248.3202
602150.2399 237936.82
602023.76025 237657.09
601801.90015 237283.14005
601673.96025 237005.12
601453.63025 236631.17005
601320.9499 236356.17005
601230.12015 236222.91
601123.41025 236099.9498
601006.1299 235985.9898
600880.17 235883.56
600744.43 235797.7501
600599.84985 235739.5898
600091.08005 235638.2798
599772.52995 235501.8798
599549.2899 235445.69015
599304.80995 235429.55975
599055.1798 235431.71025
598548.55005 235450.11985
598079.24 235476.72005
597887.13985 235236.6698
597715.64985 235052.01005
597415.72 234755.25975
596867.15 234229.20015
596695.77 234047.95975
596549.6999 233849.94985
596511.91985 233776.91975
596462.9099 233623.4098
596441.7701 233466.68015
596443.81005 233311.4399
596471.08015 233161.89985
596494.07015 233095.53025
596641.37005 232790.52995
596743.5001 232518.60005
596933.86995 232152.1499
597037.90025 231879.78
597160.35995 231639.48005
597211.8801 231511.78985
597238.0601 231365.6598
597236.59985 231218.93025
597209.18015 231081.76025
597181.9898 231018.8199
597141.76005 230962.34975
597090.27015 230917.8498
597033.7098 230886.1302
596662.77 230769.88
596308.7801 230587.76015
596168.80015 230547.9
596023.95985 230527.16995
595804.40975 230521.55995
595590.01975 230544.31015
595455.92975 230582.03025
595232.62975 230698.19025
595117.0599 230745.9198
594982.35005 230762.01995
594844.65975 230736.16005
594777.00975 230704.9899
594654.99995 230617.91995
594494.2399 230451.05985
594399.22025 230325.99975
594317.07995 230194.0201
594203.67985 229923.6698
594139.42995 229797.4701
594055.18975 229687.5801
594006.0698 229639.26975
593893.3 229558.49015
593826.6499 229528.15985
593686.94 229490.4799
593468.6098 229466.2799
593018.1202 229462.56025
592546.7702 229489.62025
592429.68015 229528.0801
592368.08015 229558.7998
592249.38025 229639.26975
592084.0299 229790.60005
591937.77005 229965.50005
591858.2802 230094.37
591740.7199 230359.74995
591664.66975 230485.6202
591526.37005 230662.57005
591121.69985 231114.46985
590990.5298 231295.61015
590924.5001 231427.31975
590814.91975 231693.06985
590656.7898 231995.34985
590544.61015 232258.1701
590509.08015 232316.20005
590423.6602 232420.98
590268.2401 232546.3899
590019.6698 232665.98025
589895.42975 232743.57975
589537.7499 233024.18975
589415.59985 233108.5801
589165.64025 233228.63025
589049.6898 233298.5402
588950.63975 233389.05975
588869.49 233498.90025
588837.9101 233561.57
588795.6701 233704.94015
588775.7898 233854.86025
588749.86995 234238.95
588726.98005 234388.8998
588685.2499 234526.32995
588551.33975 234842.85
588519.52005 234991.19985
588501.9701 235224.6402
588499.61005 235700.5299
588479.15005 235931.03985
588438.23995 236076.09025
588406.8399 236139.1901
588325.59995 236249.89025
588226.04005 236340.42025
588170.6402 236377.4798
587921.10025 236494.6199
587796.94985 236571.43015
587319.11975 236947.18025
586635.2998 237281.07975
586492.02975 237314.4301
586267.3498 237330.44005
585245.92995 237297.89985
584855.08015 237304.3398
584800.6802 236935.96025
584780.18005 236578.65
584773.93975 235950.59015
584785.92975 235059.80025
584778.6802 234807.94975
584756.9398 234650.41985
584735.97985 234576.43
584704.28005 234506.8
584658.41995 234444.1198
584600.06 234395.5702
584467.23005 234338.5198
584016.7498 234265.93025
583864.09015 234223.95975
583490.7298 234039.44025
582996.9101 233889.81
582570.78 233686.8501
582430.9601 233663.0098
582360.3401 233664.24015
582226.87985 233693.35
581675.16 233952.9302
581487.9301 234082.7599
581192.81 234333.8899
581069.5902 234424.8302
580520.74025 234698.90015
580403.56 234738.8802
580276.18 234744.1998
580160.40995 234709.9502
579945.80985 234553.03025
579606.17 234418.8198
579509.31995 234343.2102
579282.17985 234091.03025
579212.75005 233975.66005
579190.31995 233905.1
579159.0398 233672.2102
579155.57975 233420.73975
579178.2799 232377.12025
579161.82995 232122.4202
579130.34025 231956.96975
579104.3401 231877.1202
579032.8302 231735.06015
578705.34975 231288.58995
578623.71985 231155.5598
578502.81005 230882.19
578347.11 230565.56985
578300.10975 230417.70015
578284.57995 230335.6099
578267.2698 230167.8599
578261.5498 229910.92025
578293.17975 228795.09015
578283.7401 228634.89
578255.26 228483.82975
578192.1398 228349.29975
578147.8901 228298.5199
577831.0802 228073.37025
577656.69005 227967.35005
577332.1301 227817.8199
577095.92985 227676.1102
576847.52015 227549.4001
576730.17985 227471.13015
576587.27995 227318.0998
576517.18025 227193.85975
576490.4299 227116.15025
576460.9301 226956.1998
576449.77005 226708.6602
576499.05005 225428.0501
576501.57015 225005.60005
576473.7198 224759.95025
576428.96025 224613.77015
576369.7698 224488.5401
576210.5602 224201.71015
576128.3 224100.09985
576075.5 224060.47015
575957.08005 224005.5499
575634.7201 223902.30005
575274.59 223719.39975
575137.1098 223674.05995
574854.89985 223603.00985
574717.6699 223555.13015
574361.2699 223352.72025
574102.13025 223228.8201
573811.6802 223046.7998
573561.07985 222915.59015
573430.60995 222835.85005
573304.6 222733.1601
573185.50025 222618.92015
573017.17 222432.81005
572912.82015 222301.42
572776.7298 222090.71995
572661.39975 221825.8801
