609784.80,296438.61,0.0
625706.73,284277.99,0.0
552664.93,296518.13,0.0
578687.93,254479.79,1.0
567993.44,228575.04,1.0
627727.95,210043.06,0.0
612066.02,260791.97,1.0
653094.42,296973.52,0.0
562212.00,270077.23,0.0
619352.49,245108.24,0.0
615533.65,251697.26,1.0
571636.13,251483.42,1.0
575995.60,291644.53,0.0
595169.87,269529.80,0.0
611926.24,257204.86,1.0
542875.62,291364.77,0.0
618704.04,239699.52,0.0
657463.61,206662.24,0.0
612465.64,236149.05,0.0
589054.92,251213.88,1.0
573716.18,237943.37,1.0
551388.42,229109.74,0.0
603814.43,214671.02,0.0
560922.48,270568.27,0.0
637079.42,208993.04,0.0
539992.32,291887.66,0.0
554896.63,221662.54,0.0
559320.02,276789.45,0.0
544473.35,273409.20,0.0
588665.51,276334.52,0.0
559477.35,293295.07,0.0
611044.30,249891.03,1.0
665362.45,258343.74,0.0
571100.31,239019.80,1.0
598355.74,293568.28,0.0
636308.14,216635.71,0.0
665387.83,278013.85,0.0
659548.12,247934.12,0.0
637941.30,215701.60,0.0
600432.27,265128.08,1.0
611003.03,224797.09,0.0
555399.28,210573.60,0.0
623482.15,295813.92,0.0
581644.67,249529.95,1.0
654218.35,218017.22,0.0
572437.87,245435.28,1.0
666598.62,284891.35,0.0
540261.35,248638.33,0.0
598245.63,208866.94,0.0
567266.12,263534.94,1.0
653929.28,203460.91,0.0
596573.33,278519.06,0.0
570280.39,222588.25,1.0
611216.94,214778.47,0.0
581522.07,221850.13,0.0
644811.99,257120.68,0.0
654412.08,272858.67,0.0
563489.66,253763.00,0.0
563517.16,256785.62,1.0
604469.30,259283.94,1.0
537199.40,265622.68,0.0
544884.53,218094.32,0.0
599298.49,276236.80,0.0
560020.35,220652.33,0.0
544102.29,290378.52,0.0
629064.17,282212.31,0.0
655605.34,232041.98,0.0
663138.43,223784.28,0.0
578966.26,247163.46,1.0
612639.60,219954.47,0.0
587876.41,215784.38,0.0
617086.65,280945.75,0.0
607570.81,209596.15,0.0
627645.19,260537.12,1.0
544472.43,291175.13,0.0
638378.74,282840.36,0.0
641623.61,231337.08,0.0
590554.16,204648.11,0.0
590528.15,253209.29,1.0
590606.97,285985.45,0.0
667193.81,235516.57,0.0
613996.29,225406.40,0.0
592942.19,211949.06,0.0
661130.98,266366.27,0.0
573748.77,221265.09,0.0
647935.26,266236.06,0.0
631059.81,214805.60,0.0
548466.04,229018.18,0.0
546385.28,241349.93,0.0
593685.12,210231.13,0.0
573697.44,278678.61,0.0
610968.10,285376.48,0.0
667602.33,246112.30,0.0
540154.61,263641.32,0.0
534946.25,210304.29,0.0
617914.21,278426.74,0.0
575842.56,266662.07,1.0
599084.44,292290.25,0.0
611057.03,235716.65,0.0
612259.06,228985.52,0.0
542481.98,258227.86,0.0
575554.23,271497.69,0.0
579561.15,245354.43,1.0
558896.49,258402.39,0.0
535296.31,247491.88,0.0
646154.58,285258.37,0.0
574032.07,242624.82,1.0
578205.24,217633.55,0.0
580621.15,257554.57,1.0
597818.22,245529.22,1.0
574080.46,282075.43,0.0
665289.77,219990.32,0.0
573584.54,226703.96,1.0
540715.62,214861.64,0.0
650054.40,240800.81,0.0
575429.73,290616.28,0.0
620709.03,275638.99,0.0
667610.32,272730.12,0.0
660384.88,212957.81,0.0
645846.18,240110.52,0.0
622183.34,235532.16,0.0
573341.36,225400.67,1.0
642804.42,293875.74,0.0
641013.10,267151.73,1.0
598163.27,206265.88,0.0
573059.58,212276.90,0.0
643334.54,209767.17,0.0
667867.18,278213.31,0.0
598817.13,284701.52,0.0
632535.45,292328.72,0.0
630964.63,217860.55,0.0
642164.69,268283.05,0.0
620097.83,297044.07,0.0
626597.65,278574.03,0.0
633591.94,248103.67,0.0
609404.88,296296.75,0.0
561552.88,204127.03,0.0
593441.38,290109.27,0.0
609315.52,280709.19,0.0
652737.41,287107.24,0.0
606683.10,204760.44,0.0
568902.66,269505.52,0.0
650195.25,222878.57,0.0
565856.90,206057.49,0.0
579996.25,250233.32,1.0
550155.13,208813.42,0.0
574496.58,234810.59,1.0
619059.89,294897.89,0.0
654503.57,285469.41,0.0
652318.82,277537.54,0.0
646230.48,229851.20,0.0
581356.48,208687.10,0.0
586702.90,251897.95,1.0
661139.22,263916.70,0.0
553773.40,268358.32,0.0
577222.53,217379.50,0.0
656727.38,284010.12,0.0
550729.98,282637.81,0.0
550391.19,246342.67,0.0
572201.39,291151.81,0.0
561426.67,293924.21,0.0
653779.63,245172.54,0.0
644564.91,206427.65,0.0
552277.85,214150.34,0.0
540341.27,228602.59,0.0
642694.70,244156.72,0.0
588265.30,286288.27,0.0
663003.86,210446.56,0.0
654483.69,263218.43,0.0
605367.25,206597.04,0.0
594256.23,265562.96,0.0
587417.54,218082.20,0.0
665229.52,219356.29,0.0
619203.99,284337.91,0.0
574563.83,288407.20,0.0
607401.04,287293.36,0.0
580393.74,226034.33,0.0
616222.76,225303.17,0.0
538400.31,278616.18,0.0
590916.94,267699.96,0.0
539293.79,254562.75,0.0
542711.82,238147.10,0.0
617002.74,222731.07,0.0
665727.14,230904.09,0.0
628634.70,267151.45,1.0
554542.34,274687.66,0.0
623605.12,219118.97,0.0
537689.48,205806.97,0.0
637933.36,214903.42,0.0
618206.31,231197.85,0.0
583827.36,263396.63,1.0
550947.36,234922.37,0.0
584810.63,268899.08,0.0
659943.82,240050.43,0.0
570812.74,218721.44,0.0
608716.37,287077.22,0.0
609247.69,215547.19,0.0
574699.84,238160.30,1.0
546559.44,245972.65,0.0
584411.48,281343.65,0.0
567714.25,239677.71,1.0
627932.38,279181.72,0.0
564403.20,247784.49,0.0
536628.21,285996.31,0.0
537992.46,243022.54,0.0
580004.07,226535.13,0.0
595017.21,265238.07,1.0
631551.33,226191.86,0.0
652078.72,209538.01,0.0
624519.93,216445.47,0.0
585747.85,283956.49,0.0
564804.29,204197.22,0.0
602661.38,211449.91,0.0
637391.50,206969.85,0.0
649071.56,265671.81,0.0
595518.27,280330.56,0.0
609716.98,280316.78,0.0
640154.72,203993.04,0.0
573942.13,289711.47,0.0
644421.41,235869.51,0.0
631947.28,242872.70,0.0
566841.20,275219.27,0.0
574212.71,268329.49,1.0
659978.00,245449.36,0.0
578236.90,224780.12,0.0
664196.54,255817.23,0.0
592878.90,243923.09,1.0
628017.18,222280.00,0.0
611257.70,261773.75,1.0
643574.25,286550.26,0.0
634790.66,283905.08,0.0
628454.67,229052.46,0.0
543748.41,221229.14,0.0
621730.80,205406.88,0.0
537384.14,229452.59,0.0
656374.79,290043.39,0.0
603194.57,229829.56,0.0
575994.09,275709.75,0.0
628118.99,224732.40,0.0
543101.73,265749.96,0.0
613618.49,233861.06,0.0
588685.42,230261.93,0.0
551967.79,221955.07,0.0
567247.84,284348.30,0.0
575337.35,252262.22,1.0
604380.50,275134.96,0.0
534975.21,204832.67,0.0
641163.56,296273.55,0.0
552570.55,269549.73,0.0
549304.92,284871.11,0.0
620300.39,256289.97,1.0
615063.32,257004.11,1.0
562927.26,206765.41,0.0
546551.56,251740.26,0.0
575850.38,288791.19,0.0
599741.96,280759.71,0.0
547669.93,249940.22,0.0
590098.16,219842.62,0.0
622455.93,269392.28,1.0
617449.66,242658.98,0.0
639951.70,282203.42,0.0
575764.59,297031.73,0.0
643388.38,259940.04,0.0
607830.88,226554.70,0.0
583450.51,253042.34,1.0
591600.06,254512.49,1.0
636418.43,294088.97,0.0
620865.04,212012.69,0.0
626671.17,295346.53,0.0
618646.58,214822.03,0.0
568074.67,203972.73,0.0
579488.95,215154.66,0.0
621131.31,269680.85,0.0
640624.21,233013.26,0.0
608304.84,247834.15,1.0
546057.33,206914.82,0.0
594581.38,250441.28,1.0
603674.73,220990.20,0.0
648095.21,213765.24,0.0
627416.59,269914.88,1.0
638849.71,289971.51,0.0
603968.72,206603.92,0.0
583894.59,218981.85,0.0
590563.29,228367.72,0.0
660216.31,289989.00,0.0
621440.61,207538.06,0.0
598896.30,225197.80,0.0
543496.90,275320.79,0.0
552761.70,249187.83,0.0
579424.35,208827.71,0.0
636123.34,280203.23,0.0
576315.10,285676.21,0.0
625717.05,214315.09,0.0
597680.18,275372.50,0.0
565478.22,250336.69,1.0
559084.53,289886.74,0.0
576225.40,218946.55,0.0
552718.07,215550.21,0.0
579280.16,250032.75,1.0
607565.42,239703.90,1.0
619482.18,289866.59,0.0
615657.56,237795.89,0.0
639318.19,264764.04,0.0
602363.55,260130.24,1.0
587497.75,261536.90,1.0
573979.33,219870.29,0.0
611600.56,285607.31,0.0
640535.60,290222.60,0.0
586773.46,205119.49,0.0
591121.86,292208.81,0.0
570941.86,226647.72,1.0
569344.54,203614.78,0.0
583926.02,214020.74,0.0
649315.39,214067.27,0.0
537588.01,214883.50,0.0
661343.58,245315.60,0.0
593670.89,292118.91,0.0
572761.33,290385.31,0.0
539782.50,258885.63,0.0
545269.89,232444.28,0.0
625663.16,260623.29,1.0
637096.93,207892.50,0.0
612843.66,256652.68,1.0
577347.73,271860.72,0.0
638562.23,267045.58,1.0
613692.93,230930.96,0.0
599132.94,220089.69,0.0
601312.79,275870.05,0.0
578434.93,231645.20,1.0
545047.51,225901.15,0.0
627995.65,218636.75,0.0
619441.56,288152.81,0.0
626628.52,225321.18,0.0
635603.99,233303.91,0.0
548957.44,290628.75,0.0
558416.11,207952.58,0.0
654265.21,221252.00,0.0
623104.17,224111.82,0.0
651578.43,288163.71,0.0
551002.62,256327.85,0.0
565087.43,227468.73,1.0
667290.02,210181.90,0.0
655215.64,261308.80,0.0
554547.20,219826.97,0.0
648042.85,246549.33,0.0
605562.16,216372.41,0.0
589236.04,247863.33,1.0
551011.42,216946.85,0.0
597339.62,253697.45,1.0
543686.65,279355.25,0.0
579369.28,223481.42,0.0
599947.30,268809.83,0.0
634174.84,204708.03,0.0
643472.30,296460.01,0.0
596817.75,290794.15,0.0
627578.95,211395.54,0.0
611127.14,269051.11,1.0
630066.82,257686.53,0.0
628237.71,276201.44,0.0
581710.02,266400.15,1.0
622499.66,277813.73,0.0
604315.64,277831.78,0.0
558696.01,238461.86,0.0
560277.23,204086.35,0.0
624152.10,275717.40,0.0
588995.22,235879.73,1.0
551654.10,245400.52,0.0
659760.77,222984.42,0.0
632812.91,213216.27,0.0
542734.39,222353.18,0.0
584894.06,265476.93,1.0
586699.97,283809.55,0.0
552245.11,213502.89,0.0
617193.07,261238.05,1.0
614749.97,242735.36,0.0
663876.72,274023.34,0.0
594691.58,270212.95,0.0
546961.25,213693.14,0.0
614561.76,267281.72,1.0
575381.52,292989.96,0.0
637966.16,221491.71,0.0
600520.32,216471.53,0.0
551468.94,219603.17,0.0
632453.76,220065.15,0.0
543745.73,287510.00,0.0
601148.49,291581.30,0.0
541245.86,242928.10,0.0
655431.87,293960.84,0.0
626484.44,205335.66,0.0
537950.99,243542.50,0.0
631558.69,236766.38,0.0
601688.64,281844.11,0.0
627586.73,243952.43,0.0
544074.01,296352.17,0.0
581215.00,227084.85,0.0
646674.50,244409.95,0.0
614168.17,256644.32,1.0
666740.35,279106.36,0.0
615883.18,240288.07,0.0
597437.27,269990.09,0.0
630111.10,273494.25,1.0
621424.05,225189.71,0.0
594307.37,246157.13,1.0
601253.29,270024.68,0.0
603087.66,218546.12,0.0
654296.48,267911.09,0.0
541134.79,278717.87,0.0
569687.14,257370.33,1.0
593261.43,269116.07,0.0
619742.62,229965.08,0.0
643250.23,290911.33,0.0
622591.91,203391.86,0.0
611148.76,234774.37,0.0
569697.90,239285.83,1.0
666743.65,286518.75,0.0
664226.12,287317.38,0.0
572006.70,235895.20,1.0
554118.71,230702.08,0.0
604064.92,233241.33,0.0
568243.14,252450.53,1.0
567468.80,286216.08,0.0
550236.60,255910.23,0.0
614254.28,216607.43,0.0
618860.36,235526.25,0.0
656513.61,209421.98,0.0
663127.76,241123.78,0.0
663690.80,249053.21,0.0
659967.05,253998.02,0.0
612905.29,219244.63,0.0
658306.22,208622.75,0.0
542102.06,268023.44,0.0
565957.07,278564.99,0.0
621691.85,260855.51,1.0
590932.79,205900.68,0.0
624436.89,236700.03,0.0
613092.65,219019.75,0.0
535446.39,274276.16,0.0
657459.91,240343.83,0.0
567528.66,265546.61,1.0
622873.17,266908.72,1.0
648656.38,280146.42,0.0
578565.48,252102.50,1.0
601168.83,293497.59,0.0
600797.93,216606.11,0.0
615208.53,240079.04,0.0
567167.95,251565.94,1.0
616804.23,231765.92,0.0
654897.48,292789.34,0.0
642891.95,242502.66,0.0
659902.92,209366.32,0.0
579288.58,269815.06,0.0
640205.78,269164.63,1.0
667658.92,266710.89,0.0
566216.63,240505.24,1.0
637703.12,278201.99,0.0
548247.28,261597.22,0.0
608207.68,267453.37,1.0
610527.40,261541.20,1.0
557019.49,248924.42,0.0
626184.85,265220.44,1.0
546039.04,204168.81,0.0
535957.78,227605.94,0.0
615357.67,204136.48,0.0
589993.60,278819.32,0.0
550595.73,261598.66,0.0
587607.48,266176.69,1.0
633699.76,216405.25,0.0
583923.98,265051.25,1.0
592078.31,203350.62,0.0
584074.27,210243.07,0.0
664646.95,261161.96,0.0
613313.62,273466.30,0.0
549199.65,238450.29,0.0
653909.01,279415.28,0.0
627019.82,217585.71,0.0
551610.92,246562.71,0.0
659425.34,235941.91,0.0
637002.79,265765.54,1.0
604974.21,223815.80,0.0
658991.15,213414.44,0.0
607353.29,251367.45,1.0
604821.88,236326.01,0.0
593679.38,297007.95,0.0
544778.28,267431.49,0.0
584639.27,296628.15,0.0
609265.30,221653.86,0.0
580072.51,233498.57,0.0
626792.25,271381.08,0.0
596525.17,240903.89,1.0
607048.46,252734.25,1.0
598400.21,249432.38,1.0
557132.54,222358.36,0.0
559435.15,285083.13,0.0
651511.06,281163.09,0.0
546016.61,263173.33,0.0
572631.68,261340.36,1.0
619005.21,270422.13,0.0
576805.56,275395.92,0.0
564769.45,233870.48,1.0
656590.28,203603.34,0.0
560164.93,263209.95,0.0
570239.89,237209.93,1.0
585065.67,239233.77,1.0
663062.22,283398.79,0.0
584954.50,247950.77,1.0
558052.12,287602.81,0.0
626736.61,249652.25,0.0
658118.11,238823.18,0.0
559043.21,276913.73,0.0
601153.74,215537.39,0.0
584497.96,218921.06,0.0
641398.92,249249.34,0.0
543902.84,229487.34,0.0
572397.79,226698.12,1.0
666102.23,291450.14,0.0
548603.48,241886.53,0.0
598373.06,231611.59,0.0
642815.90,221116.73,0.0
549085.94,292129.68,0.0
646094.79,259703.71,0.0
577102.46,242532.80,1.0
553720.58,215062.10,0.0
551634.36,286091.25,0.0
639929.74,252904.02,0.0
592708.77,268785.54,0.0
583956.32,261352.50,1.0
602248.01,253318.59,1.0
622063.39,297148.74,0.0
613609.15,215389.35,0.0
586783.46,213696.53,0.0
590265.67,232162.24,0.0
543480.03,259161.87,0.0
579546.54,227702.91,0.0
658804.72,235926.71,0.0
653957.56,266508.79,0.0
594218.53,257138.70,1.0
555256.54,227194.88,0.0
559573.65,243609.89,0.0
601693.95,275918.83,0.0
596478.38,226230.94,0.0
579121.86,293889.26,0.0
628802.43,279688.47,0.0
559778.77,259668.61,0.0
657891.51,279159.17,0.0
632993.76,234929.81,0.0
632477.20,267090.24,1.0
663182.73,263092.93,0.0
583991.76,254480.57,1.0
594596.64,235654.20,1.0
561340.55,296778.79,0.0
660481.73,297463.74,0.0
534807.66,217639.63,0.0
609765.54,261137.54,1.0
575523.59,283799.52,0.0
606627.15,209247.90,0.0
654959.03,228970.89,0.0
602240.91,239988.09,1.0
632131.78,226791.93,0.0
556656.88,272101.67,0.0
592089.77,207767.03,0.0
572632.30,221432.20,0.0
557165.00,259658.38,0.0
575905.00,250044.98,1.0
541770.33,241706.37,0.0
613033.49,276134.27,0.0
598911.89,208627.98,0.0
623898.04,283943.52,0.0
587830.80,204801.37,0.0
616497.10,279813.30,0.0
610711.93,207012.97,0.0
657265.59,258862.65,0.0
550941.17,244782.68,0.0
576678.80,217264.47,0.0
569070.22,213411.70,0.0
650336.57,286273.18,0.0
569972.42,216701.07,0.0
616858.62,284275.97,0.0
543975.69,254671.09,0.0
614479.30,233184.80,0.0
558285.36,248280.30,0.0
590839.98,223209.74,0.0
654223.01,270554.91,0.0
644549.11,260648.54,0.0
634092.89,215786.23,0.0
565354.10,215073.76,0.0
569740.30,226521.26,1.0
607167.48,296232.77,0.0
626254.51,252946.30,1.0
578429.42,243696.86,1.0
555275.68,261052.43,0.0
534938.98,216015.20,0.0
632075.38,250387.79,0.0
539532.22,209225.47,0.0
607628.74,271902.65,0.0
560249.66,253907.55,0.0
536006.93,228674.43,0.0
623902.49,220053.92,0.0
544921.82,211113.81,0.0
616277.72,293169.35,0.0
600633.58,238290.74,1.0
590163.12,259775.17,1.0
631843.52,219825.74,0.0
599286.01,294836.32,0.0
564273.80,264722.13,1.0
555001.46,289295.11,0.0
557372.74,253478.73,0.0
633934.21,272176.66,1.0
551442.89,277692.28,0.0
641885.01,264912.68,0.0
618379.66,215129.84,0.0
612477.24,268949.15,1.0
546138.97,243340.59,0.0
581234.78,226361.57,0.0
610163.02,250586.95,1.0
600827.15,278078.39,0.0
600427.44,229338.86,0.0
557394.43,265497.83,0.0
549612.79,245669.70,0.0
542447.12,295996.65,0.0
576770.17,273366.17,0.0
615950.08,249672.30,1.0
542721.91,263096.90,0.0
546163.14,279928.35,0.0
559023.01,262820.68,0.0
599468.93,214894.53,0.0
584767.40,226404.94,0.0
640464.22,258362.27,0.0
579823.62,284324.73,0.0
603234.14,255097.49,1.0
558290.01,247388.46,0.0
613039.56,257445.95,1.0
579429.27,253609.78,1.0
661556.13,284622.14,0.0
590339.75,255371.16,1.0
612890.56,212482.40,0.0
641389.28,278795.41,0.0
616836.38,272248.28,0.0
570583.22,263451.60,1.0
579165.93,266021.87,1.0
580756.38,262453.37,1.0
547304.89,222864.41,0.0
653989.70,217114.41,0.0
650878.79,208745.89,0.0
622288.64,244731.05,0.0
659752.87,276980.27,0.0
557547.13,288585.87,0.0
623439.58,250219.60,1.0
653747.45,210778.83,0.0
639124.66,219980.75,0.0
587941.26,264645.45,1.0
632627.11,244433.68,0.0
602152.02,296707.84,0.0
541873.04,211536.21,0.0
653654.39,236576.71,0.0
632830.00,253603.80,0.0
574486.51,247404.04,1.0
658788.00,266950.23,0.0
631047.08,215088.81,0.0
587419.45,207699.41,0.0
598369.10,215149.48,0.0
614425.40,243734.16,0.0
587343.03,209590.45,0.0
572266.08,258708.53,1.0
638644.46,271523.90,1.0
621779.59,276356.43,0.0
591730.69,279207.69,0.0
630106.96,293568.91,0.0
553998.30,285496.78,0.0
541785.64,290368.00,0.0
575340.59,250844.22,1.0
646117.63,289677.96,0.0
629885.15,238440.35,0.0
636215.60,293899.96,0.0
657312.77,271376.45,0.0
626040.47,223148.05,0.0
654973.41,208353.39,0.0
570906.22,288085.25,0.0
640530.23,257932.71,0.0
582913.11,247505.94,1.0
660171.24,214595.16,0.0
649007.96,280378.16,0.0
605928.22,249356.69,1.0
541065.36,263633.39,0.0
661175.55,253417.26,0.0
545360.19,268704.98,0.0
655268.86,294689.64,0.0
562959.81,248889.35,0.0
620808.96,269820.38,0.0
565880.59,222171.54,0.0
610939.06,240962.26,0.0
544622.71,269306.41,0.0
578585.43,236525.75,1.0
658598.73,250248.60,0.0
571158.45,297168.44,0.0
620030.35,236302.41,0.0
556868.26,210217.56,0.0
573047.62,249464.93,1.0
613137.32,234498.23,0.0
631135.12,229595.31,0.0
593173.15,238677.26,1.0
579844.66,268113.84,1.0
566059.55,295063.73,0.0
650493.45,267102.20,0.0
662612.73,246830.09,0.0
564199.14,275084.18,0.0
660017.87,223561.94,0.0
658977.63,237641.06,0.0
558730.07,253990.89,0.0
643820.88,263249.85,0.0
632610.88,209063.43,0.0
537889.45,292828.42,0.0
553578.28,272378.23,0.0
539042.85,228863.16,0.0
644294.50,219753.73,0.0
663857.69,236864.56,0.0
600679.60,264713.35,1.0
562462.74,212918.50,0.0
618536.18,203733.29,0.0
595801.40,295110.41,0.0
644588.26,278425.33,0.0
584631.63,224916.82,0.0
666542.21,286908.54,0.0
629050.20,282745.65,0.0
624656.66,244563.11,0.0
596931.34,265017.47,1.0
593168.30,205144.07,0.0
557346.05,211150.37,0.0
616155.83,241937.35,0.0
603981.62,219940.63,0.0
658427.53,225921.86,0.0
554365.49,275011.91,0.0
540505.49,240006.72,0.0
614882.71,227507.80,0.0
578569.01,290577.54,0.0
621797.88,233244.17,0.0
541785.33,238295.87,0.0
657845.78,283628.59,0.0
629029.34,221568.02,0.0
644712.30,222864.89,0.0
602493.43,273451.68,0.0
629527.90,245077.58,0.0
623340.28,230093.93,0.0
589970.63,266462.01,0.0
624309.24,261836.27,1.0
554903.57,284144.20,0.0
628468.81,227197.34,0.0
660509.33,259843.50,0.0
632715.81,291378.03,0.0
549826.62,256941.39,0.0
612669.77,248441.51,1.0
661730.16,289550.48,0.0
609608.67,266525.02,1.0
605939.27,270265.39,0.0
568518.36,297430.33,0.0
608836.67,286670.93,0.0
563476.13,238253.95,1.0
609466.82,225869.67,0.0
639835.20,210857.75,0.0
538536.46,293714.88,0.0
566236.50,236942.15,1.0
554364.64,262950.05,0.0
604382.49,229116.03,0.0
634512.35,296710.71,0.0
651290.20,294297.78,0.0
658144.16,212555.34,0.0
549822.04,257772.19,0.0
542953.30,260785.23,0.0
575630.91,295359.36,0.0
655766.59,266767.90,0.0
573240.12,271358.57,0.0
541379.97,253515.70,0.0
625616.86,279441.60,0.0
637018.02,250337.64,0.0
576772.13,242967.73,1.0
604769.26,211151.20,0.0
592622.86,215627.25,0.0
617370.46,213009.15,0.0
600753.19,271126.60,0.0
653578.74,250560.04,0.0
595345.41,230120.39,0.0
555116.13,214221.64,0.0
614695.57,272775.68,0.0
552067.59,209102.89,0.0
542365.85,271735.86,0.0
630418.48,266860.09,1.0
598018.90,203374.19,0.0
559418.60,286698.55,0.0
587006.23,250599.98,1.0
607709.64,277716.62,0.0
554306.53,240845.80,0.0
563712.17,223902.40,0.0
565405.70,220096.99,0.0
607550.73,260931.95,1.0
554862.87,249963.22,0.0
661691.29,216111.23,0.0
567748.76,253171.37,1.0
563734.84,214245.68,0.0
534727.96,296297.47,0.0
634386.29,232685.25,0.0
626765.86,233968.15,0.0
589297.50,243997.91,1.0
546876.61,230121.38,0.0
667318.57,259121.30,0.0
640993.59,211239.27,0.0
651915.43,268847.84,0.0
574719.95,281133.39,0.0
613959.48,237882.18,0.0
589199.12,205705.57,0.0
633885.28,204175.32,0.0
575627.63,277444.03,0.0
664002.07,240931.14,0.0
539350.33,220196.82,0.0
625230.97,271949.50,0.0
603717.22,208341.44,0.0
582039.34,285228.32,0.0
555482.35,247100.17,0.0
628165.79,205239.29,0.0
542288.73,285377.22,0.0
594813.75,278533.33,0.0
606056.75,292900.43,0.0
547240.40,233778.92,0.0
581375.62,277676.25,0.0
617975.88,223422.95,0.0
637996.96,233456.71,0.0
591609.69,239864.69,1.0
595603.38,268993.15,0.0
602708.44,268674.05,0.0
600373.43,237541.36,1.0
606604.42,287346.25,0.0
649372.47,270417.49,0.0
553916.91,273820.91,0.0
620852.91,254124.77,1.0
584799.44,217371.67,0.0
643828.64,281816.58,0.0
590940.55,247970.66,1.0
637346.79,292356.97,0.0
547231.70,212395.00,0.0
568829.96,215521.50,0.0
654483.69,290988.63,0.0
616122.27,247870.19,1.0
651621.77,211139.63,0.0
642346.95,203091.32,0.0
663236.57,251868.39,0.0
616912.50,275928.81,0.0
640734.93,280956.94,0.0
624682.86,246741.39,0.0
599655.44,242925.39,1.0
609662.04,233694.88,0.0
565889.41,253227.82,1.0
550105.11,233075.32,0.0
560565.41,265164.48,0.0
601740.34,290572.23,0.0
554825.56,256293.57,0.0
637918.11,219980.30,0.0
